seed,problem,alpha,beta,rho,num_ants,cycle,assigned_variables,total_variables,completion_rate
101234,P41_66,1.00,0.00,0.01,30,27,86,100,0.8600
101234,P41_66,1.00,0.00,0.01,30,28,86,100,0.8600
101234,P41_66,1.00,0.00,0.01,30,29,86,100,0.8600
101234,P41_66,1.00,0.00,0.01,30,30,86,100,0.8600
101234,P41_66,1.00,0.00,0.01,30,31,86,100,0.8600
101234,P41_66,1.00,0.00,0.01,30,32,86,100,0.8600
101234,P41_66,1.00,0.00,0.01,30,33,86,100,0.8600
101234,P41_66,1.00,0.00,0.01,30,34,86,100,0.8600
101234,P41_66,1.00,0.00,0.01,30,35,86,100,0.8600
101234,P41_66,1.00,0.00,0.01,30,36,86,100,0.8600
101234,P41_66,1.00,0.00,0.01,30,37,86,100,0.8600
101234,P41_66,1.00,0.00,0.01,30,38,86,100,0.8600
101234,P41_66,1.00,0.00,0.01,30,39,86,100,0.8600
101234,P41_66,1.00,0.00,0.01,30,40,86,100,0.8600
101234,P41_66,1.00,0.00,0.01,30,41,86,100,0.8600
101234,P41_66,1.00,0.00,0.01,30,42,86,100,0.8600
101234,P41_66,1.00,0.00,0.01,30,43,86,100,0.8600
101234,P41_66,1.00,0.00,0.01,30,44,86,100,0.8600
101234,P41_66,1.00,0.00,0.01,30,45,86,100,0.8600
101234,P41_66,1.00,0.00,0.01,30,46,86,100,0.8600
101234,P41_66,1.00,0.00,0.01,30,47,86,100,0.8600
101234,P41_66,1.00,0.00,0.01,30,48,86,100,0.8600
101234,P41_66,1.00,0.00,0.01,30,49,86,100,0.8600
101234,P41_66,2.00,0.00,0.01,30,0,79,100,0.7900
101234,P41_66,2.00,0.00,0.01,30,1,85,100,0.8500
101234,P41_66,2.00,0.00,0.01,30,2,85,100,0.8500
101234,P41_66,2.00,0.00,0.01,30,3,85,100,0.8500
101234,P41_66,2.00,0.00,0.01,30,4,85,100,0.8500
101234,P41_66,2.00,0.00,0.01,30,5,85,100,0.8500
101234,P41_66,2.00,0.00,0.01,30,6,85,100,0.8500
101234,P41_66,2.00,0.00,0.01,30,7,85,100,0.8500
101234,P41_66,2.00,0.00,0.01,30,8,85,100,0.8500
101234,P41_66,2.00,0.00,0.01,30,9,85,100,0.8500
101234,P41_66,2.00,0.00,0.01,30,10,85,100,0.8500
101234,P41_66,2.00,0.00,0.01,30,11,88,100,0.8800
101234,P41_66,2.00,0.00,0.01,30,12,88,100,0.8800
101234,P41_66,2.00,0.00,0.01,30,13,88,100,0.8800
101234,P41_66,2.00,0.00,0.01,30,14,88,100,0.8800
101234,P41_66,2.00,0.00,0.01,30,15,88,100,0.8800
101234,P41_66,2.00,0.00,0.01,30,16,88,100,0.8800
101234,P41_66,2.00,0.00,0.01,30,17,88,100,0.8800
101234,P41_66,2.00,0.00,0.01,30,18,88,100,0.8800
101234,P41_66,2.00,0.00,0.01,30,19,88,100,0.8800
101234,P41_66,2.00,0.00,0.01,30,20,88,100,0.8800
101234,P41_66,2.00,0.00,0.01,30,21,88,100,0.8800
101234,P41_66,2.00,0.00,0.01,30,22,88,100,0.8800
101234,P41_66,2.00,0.00,0.01,30,23,88,100,0.8800
101234,P41_66,2.00,0.00,0.01,30,24,88,100,0.8800
101234,P41_66,2.00,0.00,0.01,30,25,88,100,0.8800
101234,P41_66,2.00,0.00,0.01,30,26,88,100,0.8800
101234,P41_66,2.00,0.00,0.01,30,27,88,100,0.8800
101234,P41_66,2.00,0.00,0.01,30,28,88,100,0.8800
101234,P41_66,2.00,0.00,0.01,30,29,88,100,0.8800
101234,P41_66,2.00,0.00,0.01,30,30,88,100,0.8800
101234,P41_66,2.00,0.00,0.01,30,31,88,100,0.8800
101234,P41_66,2.00,0.00,0.01,30,32,88,100,0.8800
101234,P41_66,2.00,0.00,0.01,30,33,88,100,0.8800
101234,P41_66,2.00,0.00,0.01,30,34,88,100,0.8800
101234,P41_66,2.00,0.00,0.01,30,35,88,100,0.8800
101234,P41_66,2.00,0.00,0.01,30,36,88,100,0.8800
101234,P41_66,2.00,0.00,0.01,30,37,88,100,0.8800
101234,P41_66,2.00,0.00,0.01,30,38,88,100,0.8800
101234,P41_66,2.00,0.00,0.01,30,39,88,100,0.8800
101234,P41_66,2.00,0.00,0.01,30,40,88,100,0.8800
101234,P41_66,2.00,0.00,0.01,30,41,88,100,0.8800
101234,P41_66,2.00,0.00,0.01,30,42,88,100,0.8800
101234,P41_66,2.00,0.00,0.01,30,43,88,100,0.8800
101234,P41_66,2.00,0.00,0.01,30,44,88,100,0.8800
101234,P41_66,2.00,0.00,0.01,30,45,88,100,0.8800
101234,P41_66,2.00,0.00,0.01,30,46,88,100,0.8800
101234,P41_66,2.00,0.00,0.01,30,47,88,100,0.8800
101234,P41_66,2.00,0.00,0.01,30,48,88,100,0.8800
101234,P41_66,2.00,0.00,0.01,30,49,88,100,0.8800
101234,P41_66,3.00,0.00,0.01,30,0,79,100,0.7900
101234,P41_66,3.00,0.00,0.01,30,1,80,100,0.8000
101234,P41_66,3.00,0.00,0.01,30,2,80,100,0.8000
101234,P41_66,3.00,0.00,0.01,30,3,82,100,0.8200
101234,P41_66,3.00,0.00,0.01,30,4,82,100,0.8200
101234,P41_66,3.00,0.00,0.01,30,5,82,100,0.8200
101234,P41_66,3.00,0.00,0.01,30,6,82,100,0.8200
101234,P41_66,3.00,0.00,0.01,30,7,84,100,0.8400
101234,P41_66,3.00,0.00,0.01,30,8,88,100,0.8800
101234,P41_66,3.00,0.00,0.01,30,9,88,100,0.8800
101234,P41_66,3.00,0.00,0.01,30,10,88,100,0.8800
101234,P41_66,3.00,0.00,0.01,30,11,88,100,0.8800
101234,P41_66,3.00,0.00,0.01,30,12,88,100,0.8800
101234,P41_66,3.00,0.00,0.01,30,13,88,100,0.8800
101234,P41_66,3.00,0.00,0.01,30,14,88,100,0.8800
101234,P41_66,3.00,0.00,0.01,30,15,88,100,0.8800
101234,P41_66,3.00,0.00,0.01,30,16,88,100,0.8800
101234,P41_66,3.00,0.00,0.01,30,17,88,100,0.8800
101234,P41_66,3.00,0.00,0.01,30,18,88,100,0.8800
101234,P41_66,3.00,0.00,0.01,30,19,88,100,0.8800
101234,P41_66,3.00,0.00,0.01,30,20,88,100,0.8800
101234,P41_66,3.00,0.00,0.01,30,21,88,100,0.8800
101234,P41_66,3.00,0.00,0.01,30,22,88,100,0.8800
101234,P41_66,3.00,0.00,0.01,30,23,88,100,0.8800
101234,P41_66,3.00,0.00,0.01,30,24,88,100,0.8800
101234,P41_66,3.00,0.00,0.01,30,25,88,100,0.8800
101234,P41_66,3.00,0.00,0.01,30,26,88,100,0.8800
101234,P41_66,3.00,0.00,0.01,30,27,88,100,0.8800
101234,P41_66,3.00,0.00,0.01,30,28,88,100,0.8800
101234,P41_66,3.00,0.00,0.01,30,29,88,100,0.8800
101234,P41_66,3.00,0.00,0.01,30,30,88,100,0.8800
101234,P41_66,3.00,0.00,0.01,30,31,88,100,0.8800
101234,P41_66,3.00,0.00,0.01,30,32,88,100,0.8800
101234,P41_66,3.00,0.00,0.01,30,33,88,100,0.8800
101234,P41_66,3.00,0.00,0.01,30,34,88,100,0.8800
101234,P41_66,3.00,0.00,0.01,30,35,88,100,0.8800
101234,P41_66,3.00,0.00,0.01,30,36,88,100,0.8800
101234,P41_66,3.00,0.00,0.01,30,37,88,100,0.8800
101234,P41_66,3.00,0.00,0.01,30,38,88,100,0.8800
101234,P41_66,3.00,0.00,0.01,30,39,88,100,0.8800
101234,P41_66,3.00,0.00,0.01,30,40,88,100,0.8800
101234,P41_66,3.00,0.00,0.01,30,41,88,100,0.8800
101234,P41_66,3.00,0.00,0.01,30,42,88,100,0.8800
101234,P41_66,3.00,0.00,0.01,30,43,88,100,0.8800
101234,P41_66,3.00,0.00,0.01,30,44,88,100,0.8800
101234,P41_66,3.00,0.00,0.01,30,45,88,100,0.8800
101234,P41_66,3.00,0.00,0.01,30,46,88,100,0.8800
101234,P41_66,3.00,0.00,0.01,30,47,88,100,0.8800
101234,P41_66,3.00,0.00,0.01,30,48,88,100,0.8800
101234,P41_66,3.00,0.00,0.01,30,49,88,100,0.8800
12345,P6_76,0.00,0.00,0.01,30,0,76,100,0.7600
12345,P6_76,0.00,0.00,0.01,30,1,76,100,0.7600
12345,P6_76,0.00,0.00,0.01,30,2,76,100,0.7600
12345,P6_76,0.00,0.00,0.01,30,3,77,100,0.7700
12345,P6_76,0.00,0.00,0.01,30,4,77,100,0.7700
12345,P6_76,0.00,0.00,0.01,30,5,77,100,0.7700
12345,P6_76,0.00,0.00,0.01,30,6,77,100,0.7700
12345,P6_76,0.00,0.00,0.01,30,7,77,100,0.7700
12345,P6_76,0.00,0.00,0.01,30,8,77,100,0.7700
12345,P6_76,0.00,0.00,0.01,30,9,77,100,0.7700
12345,P6_76,0.00,0.00,0.01,30,10,77,100,0.7700
12345,P6_76,0.00,0.00,0.01,30,11,77,100,0.7700
12345,P6_76,0.00,0.00,0.01,30,12,77,100,0.7700
12345,P6_76,0.00,0.00,0.01,30,13,77,100,0.7700
12345,P6_76,0.00,0.00,0.01,30,14,77,100,0.7700
12345,P6_76,0.00,0.00,0.01,30,15,77,100,0.7700
12345,P6_76,0.00,0.00,0.01,30,16,77,100,0.7700
12345,P6_76,0.00,0.00,0.01,30,17,77,100,0.7700
12345,P6_76,0.00,0.00,0.01,30,18,77,100,0.7700
12345,P6_76,0.00,0.00,0.01,30,19,77,100,0.7700
12345,P6_76,0.00,0.00,0.01,30,20,80,100,0.8000
12345,P6_76,0.00,0.00,0.01,30,21,80,100,0.8000
12345,P6_76,0.00,0.00,0.01,30,22,80,100,0.8000
12345,P6_76,0.00,0.00,0.01,30,23,80,100,0.8000
12345,P6_76,0.00,0.00,0.01,30,24,80,100,0.8000
12345,P6_76,0.00,0.00,0.01,30,25,80,100,0.8000
12345,P6_76,0.00,0.00,0.01,30,26,80,100,0.8000
12345,P6_76,0.00,0.00,0.01,30,27,80,100,0.8000
12345,P6_76,0.00,0.00,0.01,30,28,80,100,0.8000
12345,P6_76,0.00,0.00,0.01,30,29,80,100,0.8000
12345,P6_76,0.00,0.00,0.01,30,30,80,100,0.8000
12345,P6_76,0.00,0.00,0.01,30,31,80,100,0.8000
12345,P6_76,0.00,0.00,0.01,30,32,80,100,0.8000
12345,P6_76,0.00,0.00,0.01,30,33,80,100,0.8000
12345,P6_76,0.00,0.00,0.01,30,34,80,100,0.8000
12345,P6_76,0.00,0.00,0.01,30,35,80,100,0.8000
12345,P6_76,0.00,0.00,0.01,30,36,80,100,0.8000
12345,P6_76,0.00,0.00,0.01,30,37,80,100,0.8000
12345,P6_76,0.00,0.00,0.01,30,38,80,100,0.8000
12345,P6_76,0.00,0.00,0.01,30,39,80,100,0.8000
12345,P6_76,0.00,0.00,0.01,30,40,80,100,0.8000
12345,P6_76,0.00,0.00,0.01,30,41,80,100,0.8000
12345,P6_76,0.00,0.00,0.01,30,42,80,100,0.8000
12345,P6_76,0.00,0.00,0.01,30,43,80,100,0.8000
12345,P6_76,0.00,0.00,0.01,30,44,80,100,0.8000
12345,P6_76,0.00,0.00,0.01,30,45,80,100,0.8000
12345,P6_76,0.00,0.00,0.01,30,46,80,100,0.8000
12345,P6_76,0.00,0.00,0.01,30,47,80,100,0.8000
12345,P6_76,0.00,0.00,0.01,30,48,80,100,0.8000
12345,P6_76,0.00,0.00,0.01,30,49,80,100,0.8000
12345,P6_76,1.00,0.00,0.01,30,0,76,100,0.7600
12345,P6_76,1.00,0.00,0.01,30,1,76,100,0.7600
12345,P6_76,1.00,0.00,0.01,30,2,76,100,0.7600
12345,P6_76,1.00,0.00,0.01,30,3,76,100,0.7600
12345,P6_76,1.00,0.00,0.01,30,4,76,100,0.7600
12345,P6_76,1.00,0.00,0.01,30,5,76,100,0.7600
12345,P6_76,1.00,0.00,0.01,30,6,76,100,0.7600
12345,P6_76,1.00,0.00,0.01,30,7,76,100,0.7600
12345,P6_76,1.00,0.00,0.01,30,8,76,100,0.7600
12345,P6_76,1.00,0.00,0.01,30,9,76,100,0.7600
12345,P6_76,1.00,0.00,0.01,30,10,76,100,0.7600
12345,P6_76,1.00,0.00,0.01,30,11,76,100,0.7600
12345,P6_76,1.00,0.00,0.01,30,12,76,100,0.7600
12345,P6_76,1.00,0.00,0.01,30,13,77,100,0.7700
12345,P6_76,1.00,0.00,0.01,30,14,77,100,0.7700
12345,P6_76,1.00,0.00,0.01,30,15,77,100,0.7700
12345,P6_76,1.00,0.00,0.01,30,16,77,100,0.7700
12345,P6_76,1.00,0.00,0.01,30,17,80,100,0.8000
12345,P6_76,1.00,0.00,0.01,30,18,80,100,0.8000
12345,P6_76,1.00,0.00,0.01,30,19,80,100,0.8000
12345,P6_76,1.00,0.00,0.01,30,20,80,100,0.8000
12345,P6_76,1.00,0.00,0.01,30,21,80,100,0.8000
12345,P6_76,1.00,0.00,0.01,30,22,80,100,0.8000
12345,P6_76,1.00,0.00,0.01,30,23,80,100,0.8000
12345,P6_76,1.00,0.00,0.01,30,24,80,100,0.8000
12345,P6_76,1.00,0.00,0.01,30,25,80,100,0.8000
12345,P6_76,1.00,0.00,0.01,30,26,80,100,0.8000
12345,P6_76,1.00,0.00,0.01,30,27,80,100,0.8000
12345,P6_76,1.00,0.00,0.01,30,28,80,100,0.8000
12345,P6_76,1.00,0.00,0.01,30,29,80,100,0.8000
12345,P6_76,1.00,0.00,0.01,30,30,80,100,0.8000
12345,P6_76,1.00,0.00,0.01,30,31,80,100,0.8000
12345,P6_76,1.00,0.00,0.01,30,32,80,100,0.8000
12345,P6_76,1.00,0.00,0.01,30,33,80,100,0.8000
12345,P6_76,1.00,0.00,0.01,30,34,80,100,0.8000
12345,P6_76,1.00,0.00,0.01,30,35,80,100,0.8000
12345,P6_76,1.00,0.00,0.01,30,36,80,100,0.8000
12345,P6_76,1.00,0.00,0.01,30,37,80,100,0.8000
12345,P6_76,1.00,0.00,0.01,30,38,80,100,0.8000
12345,P6_76,1.00,0.00,0.01,30,39,80,100,0.8000
12345,P6_76,1.00,0.00,0.01,30,40,80,100,0.8000
12345,P6_76,1.00,0.00,0.01,30,41,80,100,0.8000
12345,P6_76,1.00,0.00,0.01,30,42,80,100,0.8000
12345,P6_76,1.00,0.00,0.01,30,43,80,100,0.8000
12345,P6_76,1.00,0.00,0.01,30,44,80,100,0.8000
12345,P6_76,1.00,0.00,0.01,30,45,80,100,0.8000
12345,P6_76,1.00,0.00,0.01,30,46,80,100,0.8000
12345,P6_76,1.00,0.00,0.01,30,47,80,100,0.8000
12345,P6_76,1.00,0.00,0.01,30,48,80,100,0.8000
12345,P6_76,1.00,0.00,0.01,30,49,83,100,0.8300
12345,P6_76,2.00,0.00,0.01,30,0,76,100,0.7600
12345,P6_76,2.00,0.00,0.01,30,1,76,100,0.7600
12345,P6_76,2.00,0.00,0.01,30,2,76,100,0.7600
12345,P6_76,2.00,0.00,0.01,30,3,76,100,0.7600
12345,P6_76,2.00,0.00,0.01,30,4,76,100,0.7600
12345,P6_76,2.00,0.00,0.01,30,5,76,100,0.7600
12345,P6_76,2.00,0.00,0.01,30,6,76,100,0.7600
12345,P6_76,2.00,0.00,0.01,30,7,76,100,0.7600
12345,P6_76,2.00,0.00,0.01,30,8,77,100,0.7700
12345,P6_76,2.00,0.00,0.01,30,9,77,100,0.7700
12345,P6_76,2.00,0.00,0.01,30,10,77,100,0.7700
12345,P6_76,2.00,0.00,0.01,30,11,77,100,0.7700
12345,P6_76,2.00,0.00,0.01,30,12,80,100,0.8000
12345,P6_76,2.00,0.00,0.01,30,13,80,100,0.8000
12345,P6_76,2.00,0.00,0.01,30,14,80,100,0.8000
12345,P6_76,2.00,0.00,0.01,30,15,80,100,0.8000
12345,P6_76,2.00,0.00,0.01,30,16,80,100,0.8000
12345,P6_76,2.00,0.00,0.01,30,17,80,100,0.8000
12345,P6_76,2.00,0.00,0.01,30,18,80,100,0.8000
12345,P6_76,2.00,0.00,0.01,30,19,80,100,0.8000
12345,P6_76,2.00,0.00,0.01,30,20,80,100,0.8000
12345,P6_76,2.00,0.00,0.01,30,21,80,100,0.8000
12345,P6_76,2.00,0.00,0.01,30,22,80,100,0.8000
12345,P6_76,2.00,0.00,0.01,30,23,80,100,0.8000
12345,P6_76,2.00,0.00,0.01,30,24,80,100,0.8000
12345,P6_76,2.00,0.00,0.01,30,25,80,100,0.8000
12345,P6_76,2.00,0.00,0.01,30,26,80,100,0.8000
12345,P6_76,2.00,0.00,0.01,30,27,80,100,0.8000
12345,P6_76,2.00,0.00,0.01,30,28,80,100,0.8000
12345,P6_76,2.00,0.00,0.01,30,29,80,100,0.8000
12345,P6_76,2.00,0.00,0.01,30,30,80,100,0.8000
12345,P6_76,2.00,0.00,0.01,30,31,80,100,0.8000
12345,P6_76,2.00,0.00,0.01,30,32,80,100,0.8000
12345,P6_76,2.00,0.00,0.01,30,33,80,100,0.8000
12345,P6_76,2.00,0.00,0.01,30,34,80,100,0.8000
12345,P6_76,2.00,0.00,0.01,30,35,80,100,0.8000
12345,P6_76,2.00,0.00,0.01,30,36,80,100,0.8000
12345,P6_76,2.00,0.00,0.01,30,37,80,100,0.8000
12345,P6_76,2.00,0.00,0.01,30,38,82,100,0.8200
12345,P6_76,2.00,0.00,0.01,30,39,82,100,0.8200
12345,P6_76,2.00,0.00,0.01,30,40,82,100,0.8200
12345,P6_76,2.00,0.00,0.01,30,41,82,100,0.8200
12345,P6_76,2.00,0.00,0.01,30,42,82,100,0.8200
12345,P6_76,2.00,0.00,0.01,30,43,82,100,0.8200
12345,P6_76,2.00,0.00,0.01,30,44,82,100,0.8200
12345,P6_76,2.00,0.00,0.01,30,45,82,100,0.8200
12345,P6_76,2.00,0.00,0.01,30,46,82,100,0.8200
12345,P6_76,2.00,0.00,0.01,30,47,82,100,0.8200
12345,P6_76,2.00,0.00,0.01,30,48,82,100,0.8200
12345,P6_76,2.00,0.00,0.01,30,49,82,100,0.8200
12345,P6_76,3.00,0.00,0.01,30,0,76,100,0.7600
12345,P6_76,3.00,0.00,0.01,30,1,78,100,0.7800
12345,P6_76,3.00,0.00,0.01,30,2,78,100,0.7800
12345,P6_76,3.00,0.00,0.01,30,3,78,100,0.7800
12345,P6_76,3.00,0.00,0.01,30,4,78,100,0.7800
12345,P6_76,3.00,0.00,0.01,30,5,78,100,0.7800
12345,P6_76,3.00,0.00,0.01,30,6,78,100,0.7800
12345,P6_76,3.00,0.00,0.01,30,7,78,100,0.7800
12345,P6_76,3.00,0.00,0.01,30,8,78,100,0.7800
12345,P6_76,3.00,0.00,0.01,30,9,78,100,0.7800
12345,P6_76,3.00,0.00,0.01,30,10,78,100,0.7800
12345,P6_76,3.00,0.00,0.01,30,11,78,100,0.7800
12345,P6_76,3.00,0.00,0.01,30,12,78,100,0.7800
12345,P6_76,3.00,0.00,0.01,30,13,78,100,0.7800
12345,P6_76,3.00,0.00,0.01,30,14,78,100,0.7800
12345,P6_76,3.00,0.00,0.01,30,15,78,100,0.7800
12345,P6_76,3.00,0.00,0.01,30,16,78,100,0.7800
12345,P6_76,3.00,0.00,0.01,30,17,78,100,0.7800
12345,P6_76,3.00,0.00,0.01,30,18,78,100,0.7800
12345,P6_76,3.00,0.00,0.01,30,19,78,100,0.7800
12345,P6_76,3.00,0.00,0.01,30,20,78,100,0.7800
12345,P6_76,3.00,0.00,0.01,30,21,78,100,0.7800
12345,P6_76,3.00,0.00,0.01,30,22,78,100,0.7800
12345,P6_76,3.00,0.00,0.01,30,23,81,100,0.8100
12345,P6_76,3.00,0.00,0.01,30,24,81,100,0.8100
12345,P6_76,3.00,0.00,0.01,30,25,81,100,0.8100
12345,P6_76,3.00,0.00,0.01,30,26,81,100,0.8100
12345,P6_76,3.00,0.00,0.01,30,27,81,100,0.8100
12345,P6_76,3.00,0.00,0.01,30,28,81,100,0.8100
12345,P6_76,3.00,0.00,0.01,30,29,81,100,0.8100
12345,P6_76,3.00,0.00,0.01,30,30,81,100,0.8100
12345,P6_76,3.00,0.00,0.01,30,31,81,100,0.8100
12345,P6_76,3.00,0.00,0.01,30,32,81,100,0.8100
12345,P6_76,3.00,0.00,0.01,30,33,81,100,0.8100
12345,P6_76,3.00,0.00,0.01,30,34,81,100,0.8100
12345,P6_76,3.00,0.00,0.01,30,35,81,100,0.8100
12345,P6_76,3.00,0.00,0.01,30,36,81,100,0.8100
12345,P6_76,3.00,0.00,0.01,30,37,81,100,0.8100
12345,P6_76,3.00,0.00,0.01,30,38,81,100,0.8100
12345,P6_76,3.00,0.00,0.01,30,39,81,100,0.8100
12345,P6_76,3.00,0.00,0.01,30,40,81,100,0.8100
12345,P6_76,3.00,0.00,0.01,30,41,81,100,0.8100
12345,P6_76,3.00,0.00,0.01,30,42,81,100,0.8100
12345,P6_76,3.00,0.00,0.01,30,43,81,100,0.8100
12345,P6_76,3.00,0.00,0.01,30,44,81,100,0.8100
12345,P6_76,3.00,0.00,0.01,30,45,81,100,0.8100
12345,P6_76,3.00,0.00,0.01,30,46,81,100,0.8100
12345,P6_76,3.00,0.00,0.01,30,47,81,100,0.8100
12345,P6_76,3.00,0.00,0.01,30,48,81,100,0.8100
12345,P6_76,3.00,0.00,0.01,30,49,81,100,0.8100
23456,P6_76,0.00,0.00,0.01,30,0,71,100,0.7100
23456,P6_76,0.00,0.00,0.01,30,1,72,100,0.7200
23456,P6_76,0.00,0.00,0.01,30,2,74,100,0.7400
23456,P6_76,0.00,0.00,0.01,30,3,76,100,0.7600
23456,P6_76,0.00,0.00,0.01,30,4,76,100,0.7600
23456,P6_76,0.00,0.00,0.01,30,5,76,100,0.7600
23456,P6_76,0.00,0.00,0.01,30,6,76,100,0.7600
23456,P6_76,0.00,0.00,0.01,30,7,76,100,0.7600
23456,P6_76,0.00,0.00,0.01,30,8,76,100,0.7600
23456,P6_76,0.00,0.00,0.01,30,9,76,100,0.7600
23456,P6_76,0.00,0.00,0.01,30,10,76,100,0.7600
23456,P6_76,0.00,0.00,0.01,30,11,77,100,0.7700
23456,P6_76,0.00,0.00,0.01,30,12,77,100,0.7700
23456,P6_76,0.00,0.00,0.01,30,13,77,100,0.7700
23456,P6_76,0.00,0.00,0.01,30,14,77,100,0.7700
23456,P6_76,0.00,0.00,0.01,30,15,77,100,0.7700
23456,P6_76,0.00,0.00,0.01,30,16,77,100,0.7700
23456,P6_76,0.00,0.00,0.01,30,17,77,100,0.7700
23456,P6_76,0.00,0.00,0.01,30,18,77,100,0.7700
23456,P6_76,0.00,0.00,0.01,30,19,80,100,0.8000
23456,P6_76,0.00,0.00,0.01,30,20,80,100,0.8000
23456,P6_76,0.00,0.00,0.01,30,21,80,100,0.8000
23456,P6_76,0.00,0.00,0.01,30,22,80,100,0.8000
23456,P6_76,0.00,0.00,0.01,30,23,81,100,0.8100
23456,P6_76,0.00,0.00,0.01,30,24,81,100,0.8100
23456,P6_76,0.00,0.00,0.01,30,25,81,100,0.8100
23456,P6_76,0.00,0.00,0.01,30,26,81,100,0.8100
23456,P6_76,0.00,0.00,0.01,30,27,81,100,0.8100
23456,P6_76,0.00,0.00,0.01,30,28,81,100,0.8100
23456,P6_76,0.00,0.00,0.01,30,29,81,100,0.8100
23456,P6_76,0.00,0.00,0.01,30,30,81,100,0.8100
23456,P6_76,0.00,0.00,0.01,30,31,81,100,0.8100
23456,P6_76,0.00,0.00,0.01,30,32,81,100,0.8100
23456,P6_76,0.00,0.00,0.01,30,33,81,100,0.8100
23456,P6_76,0.00,0.00,0.01,30,34,81,100,0.8100
23456,P6_76,0.00,0.00,0.01,30,35,81,100,0.8100
23456,P6_76,0.00,0.00,0.01,30,36,81,100,0.8100
23456,P6_76,0.00,0.00,0.01,30,37,81,100,0.8100
23456,P6_76,0.00,0.00,0.01,30,38,81,100,0.8100
23456,P6_76,0.00,0.00,0.01,30,39,81,100,0.8100
23456,P6_76,0.00,0.00,0.01,30,40,81,100,0.8100
23456,P6_76,0.00,0.00,0.01,30,41,81,100,0.8100
23456,P6_76,0.00,0.00,0.01,30,42,81,100,0.8100
23456,P6_76,0.00,0.00,0.01,30,43,81,100,0.8100
23456,P6_76,0.00,0.00,0.01,30,44,81,100,0.8100
23456,P6_76,0.00,0.00,0.01,30,45,81,100,0.8100
23456,P6_76,0.00,0.00,0.01,30,46,81,100,0.8100
23456,P6_76,0.00,0.00,0.01,30,47,81,100,0.8100
23456,P6_76,0.00,0.00,0.01,30,48,81,100,0.8100
23456,P6_76,0.00,0.00,0.01,30,49,81,100,0.8100
23456,P6_76,1.00,0.00,0.01,30,0,71,100,0.7100
23456,P6_76,1.00,0.00,0.01,30,1,75,100,0.7500
23456,P6_76,1.00,0.00,0.01,30,2,76,100,0.7600
23456,P6_76,1.00,0.00,0.01,30,3,76,100,0.7600
23456,P6_76,1.00,0.00,0.01,30,4,76,100,0.7600
23456,P6_76,1.00,0.00,0.01,30,5,76,100,0.7600
23456,P6_76,1.00,0.00,0.01,30,6,76,100,0.7600
23456,P6_76,1.00,0.00,0.01,30,7,76,100,0.7600
23456,P6_76,1.00,0.00,0.01,30,8,76,100,0.7600
23456,P6_76,1.00,0.00,0.01,30,9,76,100,0.7600
23456,P6_76,1.00,0.00,0.01,30,10,76,100,0.7600
23456,P6_76,1.00,0.00,0.01,30,11,76,100,0.7600
23456,P6_76,1.00,0.00,0.01,30,12,76,100,0.7600
23456,P6_76,1.00,0.00,0.01,30,13,76,100,0.7600
23456,P6_76,1.00,0.00,0.01,30,14,76,100,0.7600
23456,P6_76,1.00,0.00,0.01,30,15,76,100,0.7600
23456,P6_76,1.00,0.00,0.01,30,16,76,100,0.7600
23456,P6_76,1.00,0.00,0.01,30,17,77,100,0.7700
23456,P6_76,1.00,0.00,0.01,30,18,77,100,0.7700
23456,P6_76,1.00,0.00,0.01,30,19,77,100,0.7700
23456,P6_76,1.00,0.00,0.01,30,20,77,100,0.7700
23456,P6_76,1.00,0.00,0.01,30,21,77,100,0.7700
23456,P6_76,1.00,0.00,0.01,30,22,77,100,0.7700
23456,P6_76,1.00,0.00,0.01,30,23,77,100,0.7700
23456,P6_76,1.00,0.00,0.01,30,24,77,100,0.7700
23456,P6_76,1.00,0.00,0.01,30,25,77,100,0.7700
23456,P6_76,1.00,0.00,0.01,30,26,77,100,0.7700
23456,P6_76,1.00,0.00,0.01,30,27,77,100,0.7700
23456,P6_76,1.00,0.00,0.01,30,28,77,100,0.7700
23456,P6_76,1.00,0.00,0.01,30,29,77,100,0.7700
23456,P6_76,1.00,0.00,0.01,30,30,77,100,0.7700
23456,P6_76,1.00,0.00,0.01,30,31,77,100,0.7700
23456,P6_76,1.00,0.00,0.01,30,32,77,100,0.7700
23456,P6_76,1.00,0.00,0.01,30,33,77,100,0.7700
23456,P6_76,1.00,0.00,0.01,30,34,77,100,0.7700
23456,P6_76,1.00,0.00,0.01,30,35,77,100,0.7700
23456,P6_76,1.00,0.00,0.01,30,36,77,100,0.7700
23456,P6_76,1.00,0.00,0.01,30,37,77,100,0.7700
23456,P6_76,1.00,0.00,0.01,30,38,77,100,0.7700
23456,P6_76,1.00,0.00,0.01,30,39,78,100,0.7800
23456,P6_76,1.00,0.00,0.01,30,40,78,100,0.7800
23456,P6_76,1.00,0.00,0.01,30,41,78,100,0.7800
23456,P6_76,1.00,0.00,0.01,30,42,78,100,0.7800
23456,P6_76,1.00,0.00,0.01,30,43,78,100,0.7800
23456,P6_76,1.00,0.00,0.01,30,44,79,100,0.7900
23456,P6_76,1.00,0.00,0.01,30,45,79,100,0.7900
23456,P6_76,1.00,0.00,0.01,30,46,80,100,0.8000
23456,P6_76,1.00,0.00,0.01,30,47,80,100,0.8000
23456,P6_76,1.00,0.00,0.01,30,48,80,100,0.8000
